date,regime_label,regime_prob,method
2021-03-09,Normal,7.117521156885829e-10,HMM
2021-03-10,Normal,7.12862236591808e-10,HMM
2021-03-11,Normal,6.753668004667227e-10,HMM
2021-03-12,Normal,6.663353335434724e-10,HMM
2021-03-15,Normal,6.870878336892411e-10,HMM
2021-03-16,Normal,6.809016167321254e-10,HMM
2021-03-17,Normal,6.781633268807087e-10,HMM
2021-03-18,Normal,3.0886712840649236e-10,HMM
2021-03-19,Normal,2.8260454505340223e-10,HMM
2021-03-22,Normal,2.9579151799917125e-10,HMM
2021-03-23,Normal,2.1874462767991147e-10,HMM
2021-03-24,Normal,1.4017456681249943e-10,HMM
2021-03-25,Normal,1.3154140006801547e-10,HMM
2021-03-26,Normal,1.0632284457499138e-10,HMM
2021-03-29,Normal,1.0743120147959231e-10,HMM
2021-03-30,Normal,1.1016471094785352e-10,HMM
2021-03-31,Normal,1.1579168170598365e-10,HMM
2021-04-01,Normal,1.2280369987570347e-10,HMM
2021-04-06,Normal,1.3028151486317788e-10,HMM
2021-04-07,Normal,1.581722073820065e-10,HMM
2021-04-08,Normal,1.6661443664920943e-10,HMM
2021-04-09,Normal,1.687243638119711e-10,HMM
2021-04-12,Normal,1.685389297419883e-10,HMM
2021-04-13,Normal,1.8426204331309625e-10,HMM
2021-04-14,Normal,1.3266051531063662e-10,HMM
2021-04-15,Normal,1.3262153244061133e-10,HMM
2021-04-16,Normal,1.3435189002250396e-10,HMM
2021-04-19,Normal,1.332676860754362e-10,HMM
2021-04-20,Normal,2.798923348022493e-10,HMM
2021-04-21,Normal,2.9132194885310734e-10,HMM
2021-04-22,Normal,2.836773171208404e-10,HMM
2021-04-23,Normal,4.538027854539334e-10,HMM
2021-04-26,Normal,6.855644614698436e-10,HMM
2021-04-27,Normal,8.435056514418981e-10,HMM
2021-04-28,Normal,1.0092697728173161e-9,HMM
2021-04-29,Normal,9.815797175797835e-10,HMM
2021-04-30,Normal,9.965805523172543e-10,HMM
2021-05-04,Normal,9.725744280504883e-10,HMM
2021-05-05,Normal,9.657988169527188e-10,HMM
2021-05-06,Normal,1.1545169916602593e-9,HMM
2021-05-07,Normal,1.1526310963029987e-9,HMM
2021-05-10,Normal,1.145830501230923e-9,HMM
2021-05-11,Normal,1.155868151958402e-9,HMM
2021-05-12,Normal,1.1509735040078415e-9,HMM
2021-05-13,Normal,9.633369899443588e-10,HMM
2021-05-14,Normal,1.2241611923841829e-9,HMM
2021-05-17,Normal,1.2233601194148308e-9,HMM
2021-05-18,Normal,1.2062863075589779e-9,HMM
2021-05-19,Normal,1.0573609530831652e-9,HMM
2021-05-20,Normal,1.0134235791355905e-9,HMM
2021-05-21,Normal,1.005970355173803e-9,HMM
2021-05-24,Normal,9.477057011111065e-10,HMM
2021-05-25,Normal,9.554313224702121e-10,HMM
2021-05-26,Normal,9.60214672489668e-10,HMM
2021-05-27,Normal,9.67386098360414e-10,HMM
2021-05-28,Normal,9.79998105257058e-10,HMM
2021-06-01,Normal,1.0046786865009655e-9,HMM
2021-06-02,Normal,1.0111606766445931e-9,HMM
2021-06-03,Normal,1.0442231906899947e-9,HMM
2021-06-04,Normal,1.0520439075043203e-9,HMM
2021-06-07,Normal,1.08591285918876e-9,HMM
2021-06-08,Normal,1.081966786256294e-9,HMM
2021-06-09,Normal,1.0825737705841861e-9,HMM
2021-06-10,Normal,1.081686259772499e-9,HMM
2021-06-11,Normal,1.0929555497453543e-9,HMM
2021-06-14,Normal,1.2916608110757893e-9,HMM
2021-06-15,Normal,1.3789633267386598e-9,HMM
2021-06-16,Normal,1.3772614610668793e-9,HMM
2021-06-17,Normal,1.354748907997535e-9,HMM
2021-06-18,Normal,1.6115868732084871e-9,HMM
2021-06-21,Normal,1.8196164066951985e-9,HMM
2021-06-22,Normal,1.918798061600999e-9,HMM
2021-06-23,Normal,2.1165026999499377e-9,HMM
2021-06-24,Normal,2.1065391869615278e-9,HMM
2021-06-25,Normal,2.1089384460829556e-9,HMM
2021-06-28,Normal,1.865901312035768e-9,HMM
2021-06-29,Normal,1.8675473605571724e-9,HMM
2021-06-30,Normal,1.7936985922493986e-9,HMM
2021-07-01,Normal,1.781523196084061e-9,HMM
2021-07-02,Normal,1.7713517568577537e-9,HMM
2021-07-05,Normal,1.7644774332685236e-9,HMM
2021-07-06,Normal,1.4636734423541856e-9,HMM
2021-07-07,Normal,1.36518169647669e-9,HMM
2021-07-08,Normal,1.3551660005862322e-9,HMM
2021-07-09,Normal,1.2467262559259254e-9,HMM
2021-07-12,Normal,1.2361460199331576e-9,HMM
2021-07-13,Normal,1.2295954843715543e-9,HMM
2021-07-14,Normal,1.1531271160530725e-9,HMM
2021-07-15,Normal,1.1139182043318653e-9,HMM
2021-07-16,Normal,1.142287204377298e-9,HMM
2021-07-19,Normal,6.339623474449602e-10,HMM
2021-07-20,Normal,6.577424447482358e-10,HMM
2021-07-21,Normal,5.57834952662927e-10,HMM
2021-07-22,Normal,5.212795728735366e-10,HMM
2021-07-23,Normal,5.229970646907799e-10,HMM
2021-07-26,Normal,5.261876040894147e-10,HMM
2021-07-27,Normal,5.560680179743305e-10,HMM
2021-07-28,Normal,5.596376354163242e-10,HMM
2021-07-29,Normal,5.710224984678658e-10,HMM
2021-07-30,Normal,5.497142970880936e-10,HMM
2021-08-02,Normal,4.2334979353386347e-10,HMM
2021-08-03,Normal,4.2968829453577543e-10,HMM
2021-08-04,Normal,4.3421498969164877e-10,HMM
2021-08-05,Normal,4.3362378657728837e-10,HMM
2021-08-06,Normal,4.3120160366593317e-10,HMM
2021-08-09,Normal,4.684472230266473e-10,HMM
2021-08-10,Normal,4.3472829694973244e-10,HMM
2021-08-11,Normal,4.3129704720558794e-10,HMM
2021-08-12,Normal,4.5182628191953507e-10,HMM
2021-08-13,Normal,4.5638599532597224e-10,HMM
2021-08-16,Normal,4.518324218271553e-10,HMM
2021-08-17,Normal,7.767485143805377e-10,HMM
2021-08-18,Normal,7.752180800739644e-10,HMM
2021-08-19,Normal,8.645502090599018e-10,HMM
2021-08-20,Normal,9.321896219757834e-10,HMM
2021-08-23,Normal,6.179172176996498e-10,HMM
2021-08-24,Normal,5.392309085200762e-10,HMM
2021-08-25,Normal,5.263442927599071e-10,HMM
2021-08-26,Normal,5.001158715174434e-10,HMM
2021-08-27,Normal,4.730497403184063e-10,HMM
2021-08-31,Normal,4.777968871714029e-10,HMM
2021-09-01,Normal,5.990775759830764e-10,HMM
2021-09-02,Normal,5.703471259229721e-10,HMM
2021-09-03,Normal,6.391880071432756e-10,HMM
2021-09-06,Normal,6.497568145085248e-10,HMM
2021-09-07,Normal,6.565705550616876e-10,HMM
2021-09-08,Normal,6.821581225659961e-10,HMM
2021-09-09,Normal,6.961866436693414e-10,HMM
2021-09-10,Normal,6.876737810745257e-10,HMM
2021-09-13,Normal,6.850995458720516e-10,HMM
2021-09-14,Normal,7.010012385087684e-10,HMM
2021-09-15,Normal,6.772006872889914e-10,HMM
2021-09-16,Normal,6.918251972075778e-10,HMM
2021-09-17,Normal,7.024121420613302e-10,HMM
2021-09-20,Normal,7.571042635692842e-10,HMM
2021-09-21,Normal,8.142894587643665e-10,HMM
2021-09-22,Normal,1.0556269772108187e-9,HMM
2021-09-23,Normal,1.15240068922647e-9,HMM
2021-09-24,Normal,1.1522817209110736e-9,HMM
2021-09-27,Normal,1.249156796481205e-9,HMM
2021-09-28,Normal,1.3062964752849594e-9,HMM
2021-09-29,Normal,1.3227988121834879e-9,HMM
2021-09-30,Normal,1.4250989137420506e-9,HMM
2021-10-01,Normal,1.434982969165567e-9,HMM
2021-10-04,Normal,1.3695268260479687e-9,HMM
2021-10-05,Normal,1.3923677590038392e-9,HMM
2021-10-06,Normal,1.3638100353704635e-9,HMM
2021-10-07,Normal,1.3639638933639695e-9,HMM
2021-10-08,Normal,1.4370471372283184e-9,HMM
2021-10-11,Normal,1.4216744206662125e-9,HMM
2021-10-12,Normal,1.403742717006448e-9,HMM
2021-10-13,Normal,1.4011083957328505e-9,HMM
2021-10-14,Normal,1.4715932319911697e-9,HMM
2021-10-15,Normal,1.4686911121347377e-9,HMM
2021-10-18,Normal,1.4701560064151132e-9,HMM
2021-10-19,Normal,1.5602681900226902e-9,HMM
2021-10-20,Normal,1.569185386198118e-9,HMM
2021-10-21,Normal,1.5557387471594426e-9,HMM
2021-10-22,Normal,1.5623062682429115e-9,HMM
2021-10-25,Normal,1.5449710585012408e-9,HMM
2021-10-26,Normal,1.5939482202403278e-9,HMM
2021-10-27,Normal,1.5651444919546815e-9,HMM
2021-10-28,Normal,1.5506457155603227e-9,HMM
2021-10-29,Normal,1.543242007978133e-9,HMM
2021-11-01,Normal,1.568556033232624e-9,HMM
2021-11-02,Normal,1.7028030413306214e-9,HMM
2021-11-03,Normal,1.3907025449366217e-9,HMM
2021-11-04,Normal,1.4138085290851163e-9,HMM
2021-11-05,Normal,1.2838738741047832e-9,HMM
2021-11-08,Normal,1.2701074159560666e-9,HMM
2021-11-09,Normal,1.2916908213087979e-9,HMM
2021-11-10,Normal,1.2288823658871637e-9,HMM
2021-11-11,Normal,1.222797884154118e-9,HMM
2021-11-12,Normal,1.220079825139083e-9,HMM
2021-11-15,Normal,1.2199872308775945e-9,HMM
2021-11-16,Normal,1.200340842009811e-9,HMM
2021-11-17,Normal,1.1265860702141546e-9,HMM
2021-11-18,Normal,1.058977303576076e-9,HMM
2021-11-19,Normal,9.950937845546165e-10,HMM
2021-11-22,Normal,9.98042287514941e-10,HMM
2021-11-23,Normal,8.789458774083249e-10,HMM
2021-11-24,Normal,8.656831556404075e-10,HMM
2021-11-25,Normal,8.768823580011732e-10,HMM
2021-11-26,Normal,1.9200978629921595e-10,HMM
2021-11-29,Normal,1.8444759298679108e-10,HMM
2021-11-30,Normal,1.807875474528752e-10,HMM
2021-12-01,Normal,1.7962541156616504e-10,HMM
2021-12-02,Normal,1.903448482984565e-10,HMM
2021-12-03,Normal,1.8977663296329069e-10,HMM
2021-12-06,Normal,1.7544592266736217e-10,HMM
2021-12-07,Normal,1.5803230167617308e-10,HMM
2021-12-08,Normal,1.6338865205320383e-10,HMM
2021-12-09,Normal,1.6027636462295172e-10,HMM
2021-12-10,Normal,1.5747012876735226e-10,HMM
2021-12-13,Normal,1.56701298717035e-10,HMM
2021-12-14,Normal,1.570074716123248e-10,HMM
2021-12-15,Normal,1.5985909728282643e-10,HMM
2021-12-16,Normal,1.6366846299579036e-10,HMM
2021-12-17,Normal,1.7026592473110076e-10,HMM
2021-12-20,Normal,1.6398805475401718e-10,HMM
2021-12-21,Normal,1.4290977281767884e-10,HMM
2021-12-22,Normal,1.4817051517977756e-10,HMM
2021-12-23,Normal,1.396658772051386e-10,HMM
2021-12-24,Normal,1.381438528922565e-10,HMM
2021-12-29,Normal,5.339128597116608e-10,HMM
2021-12-30,Normal,5.385664114297424e-10,HMM
2021-12-31,Normal,6.046228668089811e-10,HMM
2022-01-03,Normal,6.427007821389718e-10,HMM
2022-01-04,Normal,6.430375065087893e-10,HMM
2022-01-05,Normal,6.379240714418697e-10,HMM
2022-01-06,Normal,7.102719233259057e-10,HMM
2022-01-07,Normal,7.648674430345439e-10,HMM
2022-01-10,Normal,7.499613850963179e-10,HMM
2022-01-11,Normal,7.064023527958975e-10,HMM
2022-01-12,Normal,7.077763518055594e-10,HMM
2022-01-13,Normal,7.330355210948628e-10,HMM
2022-01-14,Normal,7.56473634739815e-10,HMM
2022-01-17,Normal,7.577719632939718e-10,HMM
2022-01-18,Normal,7.585089455304957e-10,HMM
2022-01-19,Normal,8.595912961557149e-10,HMM
2022-01-20,Normal,1.0980784920349233e-9,HMM
2022-01-21,Normal,1.1551556883533663e-9,HMM
2022-01-24,Normal,1.0499318371610386e-9,HMM
2022-01-25,Normal,1.0537036259654187e-9,HMM
2022-01-26,Normal,1.1058461125559185e-9,HMM
2022-01-27,Normal,1.2972951716574266e-9,HMM
2022-01-28,Normal,1.3068691409207128e-9,HMM
2022-01-31,Normal,1.4320379673229069e-9,HMM
2022-02-01,Normal,1.2593599441518673e-9,HMM
2022-02-02,Normal,1.2627317281141768e-9,HMM
2022-02-03,Normal,1.256856792183185e-9,HMM
2022-02-04,Normal,1.0877905151133392e-9,HMM
2022-02-07,Normal,1.0887532836091209e-9,HMM
2022-02-08,Normal,1.0691243428248785e-9,HMM
2022-02-09,Normal,1.207364698965032e-9,HMM
2022-02-10,Normal,1.1960822667290678e-9,HMM
2022-02-11,Normal,1.1970205247183558e-9,HMM
2022-02-14,Normal,1.0202373977909103e-9,HMM
2022-02-15,Normal,8.452902150534678e-10,HMM
2022-02-16,Normal,8.254515448386069e-10,HMM
2022-02-17,Normal,7.613340926575271e-10,HMM
2022-02-18,Normal,7.581808998543639e-10,HMM
2022-02-21,Normal,7.084871833986018e-10,HMM
2022-02-22,Normal,1.9026629881349247e-6,HMM
2022-02-23,Crisis,1.0,HMM
2022-02-24,Crisis,1.0,HMM
2022-02-25,Crisis,1.0,HMM
2022-02-28,Crisis,1.0,HMM
2022-03-01,Crisis,1.0,HMM
2022-03-02,Crisis,1.0,HMM
2022-03-03,Crisis,1.0,HMM
2022-03-04,Crisis,1.0,HMM
2022-03-07,Crisis,1.0,HMM
2022-03-08,Crisis,1.0,HMM
2022-03-09,Crisis,1.0,HMM
2022-03-10,Crisis,1.0,HMM
2022-03-11,Normal,4.4990888852437864e-8,HMM
2022-03-14,Normal,1.0356231271814838e-11,HMM
2022-03-15,Normal,9.040709295127931e-12,HMM
2022-03-16,Normal,1.0181536443513152e-11,HMM
2022-03-17,Normal,5.58658426748255e-12,HMM
2022-03-18,Normal,6.1717524984844985e-12,HMM
2022-03-21,Normal,4.3820231184100654e-12,HMM
2022-03-22,Normal,4.359302375861394e-12,HMM
2022-03-23,Normal,3.8850842158399286e-12,HMM
2022-03-24,Normal,3.308941873232015e-12,HMM
2022-03-25,Normal,3.178280228746404e-12,HMM
2022-03-28,Normal,2.0311205154102724e-12,HMM
2022-03-29,Normal,2.2438957019188867e-12,HMM
2022-03-30,Normal,3.597755447242711e-12,HMM
2022-03-31,Normal,3.6251866982171906e-12,HMM
2022-04-01,Normal,3.878552163127059e-12,HMM
2022-04-04,Normal,6.749136455185906e-12,HMM
2022-04-05,Normal,8.486981419878385e-12,HMM
2022-04-06,Normal,8.319308184097113e-12,HMM
2022-04-07,Normal,3.268845018602224e-11,HMM
2022-04-08,Normal,3.180335423676278e-11,HMM
2022-04-11,Normal,3.427068083255498e-11,HMM
2022-04-12,Normal,2.9554626428375254e-11,HMM
2022-04-13,Normal,3.2101829229515007e-11,HMM
2022-04-14,Normal,3.1179694358037076e-11,HMM
2022-04-19,Normal,5.138735766245252e-11,HMM
2022-04-20,Normal,5.1945892325187756e-11,HMM
2022-04-21,Normal,8.711935694909856e-11,HMM
2022-04-22,Normal,8.550925982614421e-11,HMM
2022-04-25,Normal,9.656497980200596e-11,HMM
2022-04-26,Normal,7.963059421197993e-11,HMM
2022-04-27,Normal,7.852114294475288e-11,HMM
2022-04-28,Normal,1.0706147181443402e-10,HMM
2022-04-29,Normal,1.0095468657757858e-10,HMM
2022-05-03,Normal,1.0005079855258645e-10,HMM
2022-05-04,Normal,1.2506918888131822e-10,HMM
2022-05-05,Normal,1.2564435624061903e-10,HMM
2022-05-06,Normal,1.2697580467148262e-10,HMM
2022-05-09,Normal,8.293754666481052e-11,HMM
2022-05-10,Normal,9.775460488746278e-11,HMM
2022-05-11,Normal,7.873786330809891e-11,HMM
2022-05-12,Normal,7.962709603206664e-11,HMM
2022-05-13,Normal,8.350218510423073e-11,HMM
2022-05-16,Normal,1.1892885459326437e-10,HMM
2022-05-17,Normal,1.2966327267139476e-10,HMM
2022-05-18,Normal,1.255413965711321e-10,HMM
2022-05-19,Normal,1.5274872013666634e-10,HMM
2022-05-20,Normal,1.5388646538926605e-10,HMM
2022-05-23,Normal,1.5702703079723327e-10,HMM
2022-05-24,Normal,1.6690481802640222e-10,HMM
2022-05-25,Normal,2.5711569555711265e-10,HMM
2022-05-26,Normal,2.6778562756821063e-10,HMM
2022-05-27,Normal,2.6783622070607464e-10,HMM
2022-05-30,Normal,2.742320630178196e-10,HMM
2022-05-31,Normal,2.778476452044323e-10,HMM
2022-06-01,Normal,2.8962117039660014e-10,HMM
2022-06-03,Normal,3.50289774975839e-10,HMM
2022-06-06,Normal,3.4774317792227707e-10,HMM
2022-06-07,Normal,3.480637215090289e-10,HMM
2022-06-08,Normal,6.152873167395081e-10,HMM
2022-06-09,Normal,7.932346703258133e-10,HMM
2022-06-10,Normal,9.340475889927884e-10,HMM
2022-06-13,Normal,9.369802022792441e-10,HMM
2022-06-14,Normal,1.0104436509759542e-9,HMM
2022-06-15,Normal,9.99587100598683e-10,HMM
2022-06-16,Normal,1.0637820248609872e-9,HMM
2022-06-17,Normal,7.893653449147218e-10,HMM
2022-06-20,Normal,8.442789258143323e-10,HMM
2022-06-21,Normal,8.444897712211291e-10,HMM
2022-06-22,Normal,7.882207027803429e-10,HMM
2022-06-23,Normal,7.832908913232306e-10,HMM
2022-06-24,Normal,7.283099335229013e-10,HMM
2022-06-27,Normal,7.701336280730092e-10,HMM
2022-06-28,Normal,7.417552534049293e-10,HMM
2022-06-29,Normal,7.50432747273492e-10,HMM
2022-06-30,Normal,7.912339575688735e-10,HMM
2022-07-01,Normal,8.54603684035593e-10,HMM
2022-07-04,Normal,8.938759694676678e-10,HMM
2022-07-05,Normal,3.4407505011462034e-10,HMM
2022-07-06,Normal,3.573614626170745e-10,HMM
2022-07-07,Normal,2.843073541379229e-10,HMM
2022-07-08,Normal,2.808735265901673e-10,HMM
2022-07-11,Normal,2.760373984982182e-10,HMM
2022-07-12,Normal,1.8367006459098918e-10,HMM
2022-07-13,Normal,1.8200743812954996e-10,HMM
2022-07-14,Normal,1.8063928374723083e-10,HMM
2022-07-15,Normal,1.432666357560671e-10,HMM
2022-07-18,Normal,1.4700591891939936e-10,HMM
2022-07-19,Normal,1.4212801870123516e-10,HMM
2022-07-20,Normal,1.4114512532267e-10,HMM
2022-07-21,Normal,1.401731645246625e-10,HMM
2022-07-22,Normal,1.0537208622773391e-10,HMM
2022-07-25,Normal,1.1124732194671089e-10,HMM
2022-07-26,Normal,1.1797724837413816e-10,HMM
2022-07-27,Normal,1.1760609538517897e-10,HMM
2022-07-28,Normal,1.1800363343739478e-10,HMM
2022-07-29,Normal,1.1329278846394481e-10,HMM
2022-08-01,Normal,9.135876789949348e-11,HMM
2022-08-02,Normal,9.78939201572205e-11,HMM
2022-08-03,Normal,1.92815825264052e-10,HMM
2022-08-04,Normal,1.7371041032047356e-10,HMM
2022-08-05,Normal,2.0833634305352235e-10,HMM
2022-08-08,Normal,1.822269576753287e-10,HMM
2022-08-09,Normal,1.8401732917264503e-10,HMM
2022-08-10,Normal,2.926326204742792e-10,HMM
2022-08-11,Normal,2.794476339525087e-10,HMM
2022-08-12,Normal,2.499533105270511e-10,HMM
2022-08-15,Normal,2.4136625836158263e-10,HMM
2022-08-16,Normal,3.1120477075530376e-10,HMM
2022-08-17,Normal,2.8889815522163183e-10,HMM
2022-08-18,Normal,2.971032711511806e-10,HMM
2022-08-19,Normal,3.0632967271061963e-10,HMM
2022-08-22,Normal,3.92919417801668e-10,HMM
2022-08-23,Normal,3.030667911111658e-10,HMM
2022-08-24,Normal,3.0220129215008225e-10,HMM
2022-08-25,Normal,3.2346669372744434e-10,HMM
2022-08-26,Normal,2.97552127513289e-10,HMM
2022-08-30,Normal,3.0643513200237306e-10,HMM
2022-08-31,Normal,3.587176482874499e-10,HMM
2022-09-01,Normal,3.037100264158905e-10,HMM
2022-09-02,Normal,3.521957174284536e-10,HMM
2022-09-05,Normal,3.9487089079934204e-10,HMM
2022-09-06,Normal,3.941031193043929e-10,HMM
2022-09-07,Normal,3.694961624191466e-10,HMM
2022-09-08,Normal,3.5614432524616353e-10,HMM
2022-09-09,Normal,2.832094508454794e-10,HMM
2022-09-12,Normal,2.8481248092203027e-10,HMM
2022-09-13,Normal,3.059260394603366e-10,HMM
2022-09-14,Normal,3.9420862059453057e-10,HMM
2022-09-15,Normal,3.699799318508285e-10,HMM
2022-09-16,Normal,3.915258382622866e-10,HMM
2022-09-20,Normal,3.915589801103424e-10,HMM
2022-09-21,Normal,3.908295353183594e-10,HMM
2022-09-22,Normal,3.938766241871097e-10,HMM
2022-09-23,Normal,3.391975544084844e-10,HMM
2022-09-26,Normal,3.3857964451158025e-10,HMM
2022-09-27,Normal,2.5885070073446225e-10,HMM
2022-09-28,Normal,2.2162881960813268e-10,HMM
2022-09-29,Normal,2.2538906364593654e-10,HMM
2022-09-30,Normal,2.403240654113827e-10,HMM
2022-10-03,Normal,2.7923965576517704e-10,HMM
2022-10-04,Normal,2.4835211878700644e-10,HMM
2022-10-05,Normal,2.510875443062591e-10,HMM
2022-10-06,Normal,2.752408819487792e-10,HMM
2022-10-07,Normal,3.5147036034474745e-10,HMM
2022-10-10,Normal,3.321309502426503e-10,HMM
2022-10-11,Normal,3.68269064864214e-10,HMM
2022-10-12,Normal,3.6616789505382187e-10,HMM
2022-10-13,Normal,3.6469561167223756e-10,HMM
2022-10-14,Normal,3.2687639390147414e-10,HMM
2022-10-17,Normal,3.8064861947371153e-10,HMM
2022-10-18,Normal,3.665296944990652e-10,HMM
2022-10-19,Normal,3.498654810186979e-10,HMM
2022-10-20,Normal,3.499267549392933e-10,HMM
2022-10-21,Normal,3.506889592787171e-10,HMM
2022-10-24,Normal,6.226142881799262e-10,HMM
2022-10-25,Normal,6.724997171968807e-10,HMM
2022-10-26,Normal,7.882776511959563e-10,HMM
2022-10-27,Normal,9.376335251865647e-10,HMM
2022-10-28,Normal,9.392022341965327e-10,HMM
2022-10-31,Normal,9.139390690720175e-10,HMM
2022-11-01,Normal,9.160260385929862e-10,HMM
2022-11-02,Normal,1.035823573745969e-9,HMM
2022-11-03,Normal,1.0288526134799063e-9,HMM
2022-11-04,Normal,8.268501125879338e-10,HMM
2022-11-07,Normal,9.443510185811284e-10,HMM
2022-11-08,Normal,8.737198509796398e-10,HMM
2022-11-09,Normal,7.598084615372516e-10,HMM
2022-11-10,Normal,7.745942332135402e-10,HMM
2022-11-11,Normal,7.592494134875035e-10,HMM
2022-11-14,Normal,7.711802611923578e-10,HMM
2022-11-15,Normal,7.868950756376604e-10,HMM
2022-11-16,Normal,7.847361269726216e-10,HMM
2022-11-17,Normal,7.914655712937198e-10,HMM
2022-11-18,Normal,7.45287030739693e-10,HMM
2022-11-21,Normal,7.457116941633252e-10,HMM
2022-11-22,Normal,7.444998793126704e-10,HMM
2022-11-23,Normal,6.735858155308204e-10,HMM
2022-11-24,Normal,6.951094394124994e-10,HMM
2022-11-25,Normal,6.853000301622078e-10,HMM
2022-11-28,Normal,6.908666291786781e-10,HMM
2022-11-29,Normal,6.968748934999083e-10,HMM
2022-11-30,Normal,6.5282070683367e-10,HMM
2022-12-01,Normal,6.57539873239129e-10,HMM
2022-12-02,Normal,6.5388082394137e-10,HMM
2022-12-05,Normal,8.01074251378755e-10,HMM
2022-12-06,Normal,7.200524459885427e-10,HMM
2022-12-07,Normal,7.009941712706488e-10,HMM
2022-12-08,Normal,7.773070075370232e-10,HMM
2022-12-09,Normal,8.073232452534901e-10,HMM
2022-12-12,Normal,8.147243094969849e-10,HMM
2022-12-13,Normal,7.306902588759917e-10,HMM
2022-12-14,Normal,5.776810215880901e-10,HMM
2022-12-15,Normal,5.855966017719856e-10,HMM
2022-12-16,Normal,5.664794616662737e-10,HMM
2022-12-19,Normal,5.52832257165736e-10,HMM
2022-12-20,Normal,5.200143432474294e-10,HMM
2022-12-21,Normal,5.098535605574878e-10,HMM
2022-12-22,Normal,5.549101030737824e-10,HMM
2022-12-23,Normal,4.660149790016325e-10,HMM
2022-12-28,Normal,4.962381372709383e-10,HMM
2022-12-29,Normal,4.926813328635133e-10,HMM
2022-12-30,Normal,4.621292630199015e-10,HMM
2023-01-03,Normal,4.674393275673171e-10,HMM
2023-01-04,Normal,3.2092140646972435e-10,HMM
2023-01-05,Normal,3.023064982939694e-10,HMM
2023-01-06,Normal,3.4005065977689685e-10,HMM
2023-01-09,Normal,3.913731478278439e-10,HMM
2023-01-10,Normal,4.4451734112560124e-10,HMM
2023-01-11,Normal,4.062714310001708e-10,HMM
2023-01-12,Normal,3.965498472491181e-10,HMM
2023-01-13,Normal,4.089804597782569e-10,HMM
2023-01-16,Normal,4.318781103339465e-10,HMM
2023-01-17,Normal,4.908744207473477e-10,HMM
2023-01-18,Normal,4.966827000671925e-10,HMM
2023-01-19,Normal,5.336777306149235e-10,HMM
2023-01-20,Normal,5.253939010014248e-10,HMM
2023-01-23,Normal,5.891632370323458e-10,HMM
2023-01-24,Normal,5.309573933025404e-10,HMM
2023-01-25,Normal,5.377752477946637e-10,HMM
2023-01-26,Normal,6.03780671243571e-10,HMM
2023-01-27,Normal,6.007882211330647e-10,HMM
2023-01-30,Normal,6.059138410288368e-10,HMM
2023-01-31,Normal,6.131788044503728e-10,HMM
2023-02-01,Normal,6.453603087616067e-10,HMM
2023-02-02,Normal,1.0677535346965987e-9,HMM
2023-02-03,Normal,1.0274829315429928e-9,HMM
2023-02-06,Normal,9.869107585208143e-10,HMM
2023-02-07,Normal,9.113262310871508e-10,HMM
2023-02-08,Normal,9.034108306143275e-10,HMM
2023-02-09,Normal,1.015420117379736e-9,HMM
2023-02-10,Normal,9.86436869299194e-10,HMM
2023-02-13,Normal,9.93211397540338e-10,HMM
2023-02-14,Normal,9.85386258070352e-10,HMM
2023-02-15,Normal,1.023761277825046e-9,HMM
2023-02-16,Normal,1.0292477352839032e-9,HMM
2023-02-17,Normal,1.002541797412609e-9,HMM
2023-02-20,Normal,1.0612619339153248e-9,HMM
2023-02-21,Normal,1.0692717921293038e-9,HMM
2023-02-22,Normal,1.0309690376927042e-9,HMM
2023-02-23,Normal,8.870791006222723e-10,HMM
2023-02-24,Normal,9.141344534084531e-10,HMM
2023-02-27,Normal,9.090939464097596e-10,HMM
2023-02-28,Normal,8.375558271018601e-10,HMM
2023-03-01,Normal,8.655964872888445e-10,HMM
2023-03-02,Normal,9.214829648156577e-10,HMM
2023-03-03,Normal,9.16236442366676e-10,HMM
2023-03-06,Normal,9.92458048197692e-10,HMM
2023-03-07,Normal,8.760199472953073e-10,HMM
2023-03-08,Normal,9.627664101615956e-10,HMM
2023-03-09,Normal,9.758963258980263e-10,HMM
2023-03-10,Normal,9.461286104136721e-10,HMM
2023-03-13,Normal,9.174082489307827e-10,HMM
2023-03-14,Normal,8.154254969385549e-10,HMM
2023-03-15,Normal,7.508446622405949e-10,HMM
2023-03-16,Normal,7.436481495200095e-10,HMM
2023-03-17,Normal,7.03734325397491e-10,HMM
2023-03-20,Normal,6.667011792993478e-10,HMM
2023-03-21,Normal,5.774134831255066e-10,HMM
2023-03-22,Normal,5.478113526018971e-10,HMM
2023-03-23,Normal,5.745608153294587e-10,HMM
2023-03-24,Normal,6.681474728960586e-10,HMM
2023-03-27,Normal,5.154924143554389e-10,HMM
2023-03-28,Normal,5.010165264841417e-10,HMM
2023-03-29,Normal,5.432905636315423e-10,HMM
2023-03-30,Normal,5.334886507793807e-10,HMM
2023-03-31,Normal,5.2857378322525e-10,HMM
2023-04-03,Normal,2.432739024436937e-10,HMM
2023-04-04,Normal,2.4322509786567264e-10,HMM
2023-04-05,Normal,2.77095691123655e-10,HMM
2023-04-06,Normal,2.820660813161472e-10,HMM
2023-04-11,Normal,2.902866552477287e-10,HMM
2023-04-12,Normal,2.933403639765348e-10,HMM
2023-04-13,Normal,3.174785620294178e-10,HMM
2023-04-14,Normal,3.8689336652531184e-10,HMM
2023-04-17,Normal,4.2633773234708303e-10,HMM
