ticker,fold,test_start,test_end,oos_accuracy,oos_precision,oos_recall,n_test
XOM,39,2023-06-01T00:00:00.000,2023-09-01T00:00:00.000,0.71875,0.8,0.8627450980392157,64
XOM,40,2023-09-01T00:00:00.000,2023-12-01T00:00:00.000,0.03125,0.03125,1.0,64
XOM,41,2023-12-01T00:00:00.000,2024-03-01T00:00:00.000,0.7540983606557377,0.851063829787234,0.8333333333333334,61
XOM,42,2024-03-01T00:00:00.000,2024-06-01T00:00:00.000,0.46774193548387094,0.45652173913043476,0.7241379310344828,62
XOM,43,2024-06-01T00:00:00.000,2024-09-01T00:00:00.000,0.6774193548387096,0.6949152542372882,0.9534883720930233,62
CVX,0,2013-09-01T00:00:00.000,2013-12-01T00:00:00.000,0.5714285714285714,0.6666666666666666,0.5405405405405406,63
CVX,1,2013-12-01T00:00:00.000,2014-03-01T00:00:00.000,0.29508196721311475,0.3404255319148936,0.5714285714285714,61
CVX,2,2014-03-01T00:00:00.000,2014-06-01T00:00:00.000,0.5873015873015873,0.8095238095238095,0.6538461538461539,63
CVX,3,2014-06-01T00:00:00.000,2014-09-01T00:00:00.000,0.421875,0.4126984126984127,1.0,64
CVX,4,2014-09-01T00:00:00.000,2014-12-01T00:00:00.000,0.328125,0.29508196721311475,1.0,64
CVX,5,2014-12-01T00:00:00.000,2015-03-01T00:00:00.000,0.47540983606557374,0.45454545454545453,0.9259259259259259,61
CVX,6,2015-03-01T00:00:00.000,2015-06-01T00:00:00.000,0.5,0.3684210526315789,0.25925925925925924,64
CVX,7,2015-06-01T00:00:00.000,2015-09-01T00:00:00.000,0.4307692307692308,0.1,0.8,65
CVX,8,2015-09-01T00:00:00.000,2015-12-01T00:00:00.000,0.53125,0.7428571428571429,0.5531914893617021,64
CVX,9,2015-12-01T00:00:00.000,2016-03-01T00:00:00.000,0.7580645161290323,0.7291666666666666,0.9459459459459459,62
CVX,10,2016-03-01T00:00:00.000,2016-06-01T00:00:00.000,0.7538461538461538,0.8305084745762712,0.8909090909090909,65
CVX,11,2016-06-01T00:00:00.000,2016-09-01T00:00:00.000,0.30303030303030304,0.3333333333333333,0.35294117647058826,66
CVX,12,2016-09-01T00:00:00.000,2016-12-01T00:00:00.000,0.5,0.8888888888888888,0.5333333333333333,64
CVX,13,2016-12-01T00:00:00.000,2017-03-01T00:00:00.000,0.8166666666666667,0.5384615384615384,0.5833333333333334,60
CVX,14,2017-03-01T00:00:00.000,2017-06-01T00:00:00.000,0.5692307692307692,0.4222222222222222,0.9047619047619048,65
CVX,15,2017-06-01T00:00:00.000,2017-09-01T00:00:00.000,0.5757575757575758,0.7441860465116279,0.6530612244897959,66
CVX,16,2017-09-01T00:00:00.000,2017-12-01T00:00:00.000,0.34375,1.0,0.045454545454545456,64
CVX,17,2017-12-01T00:00:00.000,2018-03-01T00:00:00.000,0.4666666666666667,0.5217391304347826,0.7058823529411765,60
CVX,18,2018-03-01T00:00:00.000,2018-06-01T00:00:00.000,0.7301587301587301,0.9393939393939394,0.6739130434782609,63
CVX,19,2018-06-01T00:00:00.000,2018-09-01T00:00:00.000,0.4461538461538462,0.36538461538461536,0.8636363636363636,65
CVX,20,2018-09-01T00:00:00.000,2018-12-01T00:00:00.000,0.4603174603174603,0.375,0.8181818181818182,63
CVX,21,2018-12-01T00:00:00.000,2019-03-01T00:00:00.000,0.5087719298245614,0.9523809523809523,0.425531914893617,57
CVX,22,2019-03-01T00:00:00.000,2019-06-01T00:00:00.000,0.703125,0.8333333333333334,0.6410256410256411,64
CVX,23,2019-06-01T00:00:00.000,2019-09-01T00:00:00.000,0.640625,0.9230769230769231,0.35294117647058826,64
CVX,24,2019-09-01T00:00:00.000,2019-12-01T00:00:00.000,0.5714285714285714,0.5490196078431373,0.875,63
CVX,25,2019-12-01T00:00:00.000,2020-03-01T00:00:00.000,0.6557377049180327,0.2,0.8333333333333334,61
CVX,26,2020-03-01T00:00:00.000,2020-06-01T00:00:00.000,0.7903225806451613,0.7833333333333333,1.0,62
CVX,27,2020-06-01T00:00:00.000,2020-09-01T00:00:00.000,0.35384615384615387,0.2549019607843137,0.7647058823529411,65
CVX,28,2020-09-01T00:00:00.000,2020-12-01T00:00:00.000,0.421875,0.46,0.696969696969697,64
CVX,29,2020-12-01T00:00:00.000,2021-03-01T00:00:00.000,0.4262295081967213,1.0,0.2857142857142857,61
CVX,30,2021-03-01T00:00:00.000,2021-06-01T00:00:00.000,0.6031746031746031,0.675,0.6923076923076923,63
CVX,31,2021-06-01T00:00:00.000,2021-09-01T00:00:00.000,0.4307692307692308,0.17647058823529413,0.4,65
CVX,32,2021-09-01T00:00:00.000,2021-12-01T00:00:00.000,0.5,0.9375,0.5,64
CVX,33,2021-12-01T00:00:00.000,2022-03-01T00:00:00.000,0.9666666666666667,1.0,0.9666666666666667,60
CVX,34,2022-03-01T00:00:00.000,2022-06-01T00:00:00.000,0.6507936507936508,0.6341463414634146,0.7878787878787878,63
CVX,35,2022-06-01T00:00:00.000,2022-09-01T00:00:00.000,0.6031746031746031,0.6944444444444444,0.6410256410256411,63
CVX,36,2022-09-01T00:00:00.000,2022-12-01T00:00:00.000,0.5873015873015873,0.5873015873015873,1.0,63
CVX,37,2022-12-01T00:00:00.000,2023-03-01T00:00:00.000,0.31666666666666665,0.2222222222222222,0.625,60
CVX,38,2023-03-01T00:00:00.000,2023-06-01T00:00:00.000,0.5,0.5641025641025641,0.6111111111111112,62
CVX,39,2023-06-01T00:00:00.000,2023-09-01T00:00:00.000,0.765625,0.8,0.9411764705882353,64
CVX,40,2023-09-01T00:00:00.000,2023-12-01T00:00:00.000,0.265625,0.2962962962962963,0.64,64
CVX,41,2023-12-01T00:00:00.000,2024-03-01T00:00:00.000,0.5901639344262295,0.660377358490566,0.8333333333333334,61
CVX,42,2024-03-01T00:00:00.000,2024-06-01T00:00:00.000,0.5967741935483871,0.625,0.7142857142857143,62
CVX,43,2024-06-01T00:00:00.000,2024-09-01T00:00:00.000,0.3548387096774194,0.25925925925925924,1.0,62
GLD,0,2013-09-01T00:00:00.000,2013-12-01T00:00:00.000,0.5714285714285714,0.325,1.0,63
GLD,1,2013-12-01T00:00:00.000,2014-03-01T00:00:00.000,0.18032786885245902,1.0,0.0196078431372549,61
GLD,2,2014-03-01T00:00:00.000,2014-06-01T00:00:00.000,0.6825396825396826,0.47058823529411764,0.42105263157894735,63
GLD,3,2014-06-01T00:00:00.000,2014-09-01T00:00:00.000,0.828125,0.75,0.5294117647058824,64
GLD,4,2014-09-01T00:00:00.000,2014-12-01T00:00:00.000,0.53125,0.47058823529411764,0.5714285714285714,64
GLD,5,2014-12-01T00:00:00.000,2015-03-01T00:00:00.000,0.4426229508196721,0.42105263157894735,0.96,61
GLD,6,2015-03-01T00:00:00.000,2015-06-01T00:00:00.000,0.453125,0.42857142857142855,0.6206896551724138,64
GLD,7,2015-06-01T00:00:00.000,2015-09-01T00:00:00.000,0.35384615384615387,0.3333333333333333,0.8260869565217391,65
GLD,8,2015-09-01T00:00:00.000,2015-12-01T00:00:00.000,0.578125,0.4,0.25,64
GLD,9,2015-12-01T00:00:00.000,2016-03-01T00:00:00.000,0.41935483870967744,1.0,0.3333333333333333,62
GLD,10,2016-03-01T00:00:00.000,2016-06-01T00:00:00.000,0.47692307692307695,0.7333333333333333,0.2682926829268293,65
GLD,11,2016-06-01T00:00:00.000,2016-09-01T00:00:00.000,0.2878787878787879,0.375,0.21951219512195122,66
GLD,12,2016-09-01T00:00:00.000,2016-12-01T00:00:00.000,0.46875,0.11764705882352941,0.5,64
GLD,13,2016-12-01T00:00:00.000,2017-03-01T00:00:00.000,0.6166666666666667,0.7560975609756098,0.7045454545454546,60
GLD,14,2017-03-01T00:00:00.000,2017-06-01T00:00:00.000,0.5538461538461539,0.59375,0.5428571428571428,65
GLD,15,2017-06-01T00:00:00.000,2017-09-01T00:00:00.000,0.3484848484848485,0.625,0.2127659574468085,66
GLD,16,2017-09-01T00:00:00.000,2017-12-01T00:00:00.000,0.609375,0.30434782608695654,0.4375,64
GLD,17,2017-12-01T00:00:00.000,2018-03-01T00:00:00.000,0.4,0.8571428571428571,0.14634146341463414,60
GLD,18,2018-03-01T00:00:00.000,2018-06-01T00:00:00.000,0.2698412698412698,0.22807017543859648,0.8666666666666667,63
GLD,19,2018-06-01T00:00:00.000,2018-09-01T00:00:00.000,0.8615384615384616,0.5384615384615384,0.7,65
GLD,20,2018-09-01T00:00:00.000,2018-12-01T00:00:00.000,0.42857142857142855,0.6097560975609756,0.5555555555555556,63
GLD,21,2018-12-01T00:00:00.000,2019-03-01T00:00:00.000,0.5964912280701754,0.6756756756756757,0.6944444444444444,57
GLD,22,2019-03-01T00:00:00.000,2019-06-01T00:00:00.000,0.265625,0.35714285714285715,0.2564102564102564,64
GLD,23,2019-06-01T00:00:00.000,2019-09-01T00:00:00.000,0.484375,0.8333333333333334,0.40816326530612246,64
GLD,24,2019-09-01T00:00:00.000,2019-12-01T00:00:00.000,0.5555555555555556,0.4090909090909091,0.375,63
GLD,25,2019-12-01T00:00:00.000,2020-03-01T00:00:00.000,0.6065573770491803,0.8285714285714286,0.6170212765957447,61
GLD,26,2020-03-01T00:00:00.000,2020-06-01T00:00:00.000,0.3548387096774194,0.5625,0.4090909090909091,62
GLD,27,2020-06-01T00:00:00.000,2020-09-01T00:00:00.000,0.6307692307692307,0.7560975609756098,0.6888888888888889,65
GLD,28,2020-09-01T00:00:00.000,2020-12-01T00:00:00.000,0.296875,0.25,0.8235294117647058,64
GLD,29,2020-12-01T00:00:00.000,2021-03-01T00:00:00.000,0.6229508196721312,0.26666666666666666,0.8888888888888888,61
GLD,30,2021-03-01T00:00:00.000,2021-06-01T00:00:00.000,0.5079365079365079,0.9130434782608695,0.42,63
GLD,31,2021-06-01T00:00:00.000,2021-09-01T00:00:00.000,0.5076923076923077,0.375,0.34615384615384615,65
GLD,32,2021-09-01T00:00:00.000,2021-12-01T00:00:00.000,0.53125,0.6923076923076923,0.2571428571428571,64
GLD,33,2021-12-01T00:00:00.000,2022-03-01T00:00:00.000,0.6166666666666667,0.8974358974358975,0.6481481481481481,60
GLD,34,2022-03-01T00:00:00.000,2022-06-01T00:00:00.000,0.4444444444444444,0.21621621621621623,0.5714285714285714,63
GLD,35,2022-06-01T00:00:00.000,2022-09-01T00:00:00.000,0.5396825396825397,0.07142857142857142,0.058823529411764705,63
GLD,36,2022-09-01T00:00:00.000,2022-12-01T00:00:00.000,0.6825396825396826,0.8,0.7272727272727273,63
GLD,37,2022-12-01T00:00:00.000,2023-03-01T00:00:00.000,0.5666666666666667,0.6756756756756757,0.6410256410256411,60
GLD,38,2023-03-01T00:00:00.000,2023-06-01T00:00:00.000,0.5967741935483871,0.5151515151515151,0.6538461538461539,62
GLD,39,2023-06-01T00:00:00.000,2023-09-01T00:00:00.000,0.46875,0.4473684210526316,0.5666666666666667,64
GLD,40,2023-09-01T00:00:00.000,2023-12-01T00:00:00.000,0.453125,0.84,0.40384615384615385,64
GLD,41,2023-12-01T00:00:00.000,2024-03-01T00:00:00.000,0.4262295081967213,0.5609756097560976,0.575,61
GLD,42,2024-03-01T00:00:00.000,2024-06-01T00:00:00.000,0.46774193548387094,0.5555555555555556,0.6578947368421053,62
GLD,43,2024-06-01T00:00:00.000,2024-09-01T00:00:00.000,0.532258064516129,1.0,0.5084745762711864,62
SPY,0,2013-09-01T00:00:00.000,2013-12-01T00:00:00.000,0.873015873015873,0.9310344827586207,0.9310344827586207,63
SPY,1,2013-12-01T00:00:00.000,2014-03-01T00:00:00.000,0.6885245901639344,0.6885245901639344,1.0,61
SPY,2,2014-03-01T00:00:00.000,2014-06-01T00:00:00.000,0.7301587301587301,0.8214285714285714,0.8679245283018868,63
SPY,3,2014-06-01T00:00:00.000,2014-09-01T00:00:00.000,0.75,0.7719298245614035,0.9361702127659575,64
SPY,4,2014-09-01T00:00:00.000,2014-12-01T00:00:00.000,0.703125,0.6896551724137931,0.975609756097561,64
SPY,5,2014-12-01T00:00:00.000,2015-03-01T00:00:00.000,0.5245901639344263,0.5263157894736842,0.9375,61
SPY,6,2015-03-01T00:00:00.000,2015-06-01T00:00:00.000,0.484375,0.7037037037037037,0.4318181818181818,64
SPY,7,2015-06-01T00:00:00.000,2015-09-01T00:00:00.000,0.35384615384615387,0.2777777777777778,0.8333333333333334,65
SPY,8,2015-09-01T00:00:00.000,2015-12-01T00:00:00.000,0.828125,0.8113207547169812,0.9772727272727273,64
SPY,9,2015-12-01T00:00:00.000,2016-03-01T00:00:00.000,0.6451612903225806,0.5882352941176471,0.967741935483871,62
SPY,10,2016-03-01T00:00:00.000,2016-06-01T00:00:00.000,0.4461538461538462,1.0,0.2653061224489796,65
SPY,11,2016-06-01T00:00:00.000,2016-09-01T00:00:00.000,0.6363636363636364,0.96,0.5106382978723404,66
SPY,12,2016-09-01T00:00:00.000,2016-12-01T00:00:00.000,0.46875,0.6176470588235294,0.5,64
SPY,13,2016-12-01T00:00:00.000,2017-03-01T00:00:00.000,0.8666666666666667,0.8928571428571429,0.9615384615384616,60
SPY,14,2017-03-01T00:00:00.000,2017-06-01T00:00:00.000,0.7538461538461538,0.765625,0.98,65
SPY,15,2017-06-01T00:00:00.000,2017-09-01T00:00:00.000,0.5757575757575758,0.6363636363636364,0.813953488372093,66
SPY,16,2017-09-01T00:00:00.000,2017-12-01T00:00:00.000,0.578125,1.0,0.578125,64
SPY,17,2017-12-01T00:00:00.000,2018-03-01T00:00:00.000,0.5,0.5,1.0,60
SPY,18,2018-03-01T00:00:00.000,2018-06-01T00:00:00.000,0.5396825396825397,0.6590909090909091,0.6744186046511628,63
SPY,19,2018-06-01T00:00:00.000,2018-09-01T00:00:00.000,0.7538461538461538,0.9074074074074074,0.8166666666666667,65
SPY,20,2018-09-01T00:00:00.000,2018-12-01T00:00:00.000,0.19047619047619047,0.19047619047619047,1.0,63
SPY,21,2018-12-01T00:00:00.000,2019-03-01T00:00:00.000,0.7543859649122807,0.8888888888888888,0.8163265306122449,57
SPY,22,2019-03-01T00:00:00.000,2019-06-01T00:00:00.000,0.59375,0.6428571428571429,0.8571428571428571,64
SPY,23,2019-06-01T00:00:00.000,2019-09-01T00:00:00.000,0.453125,0.5576923076923077,0.7073170731707317,64
SPY,24,2019-09-01T00:00:00.000,2019-12-01T00:00:00.000,0.6349206349206349,0.7692307692307693,0.7843137254901961,63
SPY,25,2019-12-01T00:00:00.000,2020-03-01T00:00:00.000,0.5737704918032787,0.559322033898305,1.0,61
SPY,26,2020-03-01T00:00:00.000,2020-06-01T00:00:00.000,0.8709677419354839,0.8688524590163934,1.0,62
SPY,27,2020-06-01T00:00:00.000,2020-09-01T00:00:00.000,0.6153846153846154,0.7142857142857143,0.8163265306122449,65
SPY,28,2020-09-01T00:00:00.000,2020-12-01T00:00:00.000,0.609375,0.8571428571428571,0.6545454545454545,64
SPY,29,2020-12-01T00:00:00.000,2021-03-01T00:00:00.000,0.7540983606557377,0.8518518518518519,0.8679245283018868,61
SPY,30,2021-03-01T00:00:00.000,2021-06-01T00:00:00.000,0.7619047619047619,0.9019607843137255,0.8214285714285714,63
SPY,31,2021-06-01T00:00:00.000,2021-09-01T00:00:00.000,0.8307692307692308,0.84375,0.9818181818181818,65
SPY,32,2021-09-01T00:00:00.000,2021-12-01T00:00:00.000,0.671875,0.6666666666666666,1.0,64
SPY,33,2021-12-01T00:00:00.000,2022-03-01T00:00:00.000,0.31666666666666665,0.31666666666666665,1.0,60
SPY,34,2022-03-01T00:00:00.000,2022-06-01T00:00:00.000,0.5079365079365079,0.36363636363636365,0.8421052631578947,63
SPY,35,2022-06-01T00:00:00.000,2022-09-01T00:00:00.000,0.42857142857142855,0.4,0.3225806451612903,63
SPY,36,2022-09-01T00:00:00.000,2022-12-01T00:00:00.000,0.5396825396825397,0.5897435897435898,0.6388888888888888,63
SPY,37,2022-12-01T00:00:00.000,2023-03-01T00:00:00.000,0.25,0.2777777777777778,0.3448275862068966,60
SPY,38,2023-03-01T00:00:00.000,2023-06-01T00:00:00.000,0.8064516129032258,0.9791666666666666,0.8103448275862069,62
SPY,39,2023-06-01T00:00:00.000,2023-09-01T00:00:00.000,0.59375,0.5873015873015873,1.0,64
SPY,40,2023-09-01T00:00:00.000,2023-12-01T00:00:00.000,0.484375,0.5849056603773585,0.7380952380952381,64
SPY,41,2023-12-01T00:00:00.000,2024-03-01T00:00:00.000,0.8032786885245902,1.0,0.8032786885245902,61
SPY,42,2024-03-01T00:00:00.000,2024-06-01T00:00:00.000,0.6774193548387096,0.7,0.9545454545454546,62
SPY,43,2024-06-01T00:00:00.000,2024-09-01T00:00:00.000,0.8548387096774194,0.8775510204081632,0.9347826086956522,62
